Date,NewsSourceName,Headline,Polarity,Subjectivity,Category,,,,,,,,,,,,,,,
2019-01-01 11:29:13.327280,Breitbart,"Donald Trump: I’m Working, You’re Partying, Happy New Year!",0.49,0.73,miscellaneous,,,,,,,,,,,,,,,
2019-01-01 11:29:13.327280,Buzzfeed,22 “Do Straight People Only” Tweets That Are Funny Because They’re True,0.2,0.76,miscellaneous,,,,,,,,,,,,,,,
2019-01-01 11:29:13.327280,China Daily,,,,,,,,,,,,,,,,,,,
2019-01-01 11:29:13.327280,Sixth Tone,,,,,,,,,,,,,,,,,,,
2019-01-02 12:55:07.121521,Fox,Democrats aim to bring big-government programs to floor vote with 2019 House takeover,0,0,politics,,,,,,,,,,,,,,,
2019-01-02 12:55:07.121521,NBC,Trump invites congressional leaders to White House for border wall briefing,0,0,politics,,,,,,,,,,,,,,,
2019-01-02 12:55:07.121521,Washington Post,"In shutdown, national parks turn into Wild West: Many people, few overseers",0.13,0.33,miscellaneous,,,,,,,,,,,,,,,
2019-01-02 12:55:07.121521,ABC,US fires tear gas into Mexico to stop migrants,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-02 12:55:07.121521,Breitbart,"The Return of Sore Loser Mitt!Bitter Romney Snipes at Trump in Wash PostPanders to globalists, establishment Trump’s words ‘have caused dismay around world’",0,0,politics,,,,,,,,,,,,,,,
2019-01-02 12:55:07.121521,Buzzfeed,17 Tweets That Perfectly Sum Up Everyone’s Relationship With Their Mom,1,1,miscellaneous,,,,,,,,,,,,,,,
2019-01-02 12:55:07.121521,China Daily,,,,,,,,,,,,,,,,,,,
2019-01-02 12:55:07.121521,Sixth Tone,,,,,,,,,,,,,,,,,,,
2019-01-03 19:32:21.239491,Fox,"Trump's presidency likely hangs on border wall funding fight, Senator Graham says",0,1,miscellaneous,,,,,,,,,,,,,,,
2019-01-03 19:32:21.239491,NBC,Sen. Elizabeth Warren: Trump is what happens when 'corruption invades a system',0,0,politics,,,,,,,,,,,,,,,
2019-01-03 19:32:21.239491,Washington Post,"A defensive Trump calls a Cabinet meeting and uses it to boast, deflect and distract",0,0,politics,,,,,,,,,,,,,,,
2019-01-03 19:32:21.239491,ABC,"'Start Here': Pelosi, shutdown and migrants",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-03 19:32:21.239491,Breitbart,In Memoriam: 12 Americans Allegedly Killed by Illegal Aliens in 2018,-0.35,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-01-03 19:32:21.239491,Buzzfeed,Celine Dion Stanned So Hard At Lady Gaga’s Opening Las Vegas Weekend And You Need To See,-0.29,0.54,miscellaneous,,,,,,,,,,,,,,,
2019-01-03 19:32:21.239491,China Daily,,,,,,,,,,,,,,,,,,,
2019-01-03 19:32:21.239491,Sixth Tone,,,,,,,,,,,,,,,,,,,
2019-01-06 20:40:12.363206,Fox,GOP's Scalise halts tax debate with Ocasio-Cortez after 'radical followers' tweet about shooting,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-06 20:40:12.363206,NBC,Shutdown could leave millions without food stamps and hit small businesses,-0.25,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-01-06 20:40:12.363206,Washington Post,Meeting yields no deal as shutdown enters its third week,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-06 20:40:12.363206,ABC,Warren tackles Trump's comments about her heritage,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-06 20:40:12.363206,Breitbart,’I Got YOur Back’Ocasio-Cortez Defends Rashida Tlaib Calling Trump ’Motherf**ker’‘GOP lost entitlement to policing women’s behavior’,0,0,politics,,,,,,,,,,,,,,,
2019-01-06 20:40:12.363206,Buzzfeed,Elizabeth Warren Was Asked In Iowa About *That* DNA Test,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-06 20:40:12.363206,China Daily,,,,,,,,,,,,,,,,,,,
2019-01-06 20:40:12.363206,Sixth Tone,,,,,,,,,,,,,,,,,,,
2019-01-07 17:28:37.071493,Fox,Christian Bale thanks Satan for helping to inspire Cheney role in 'Vice' during Golden Globes Speech,0.17,0.23,miscellaneous,,,,,,,,,,,,,,,
2019-01-07 17:28:37.071493,NBC,"'Bohemian Rhapsody,' 'Green Book' win top film prizes at Golden Globes",0.35,0.42,miscellaneous,,,,,,,,,,,,,,,
2019-01-07 17:28:37.071493,Washington Post,"Contradicting Trump, Bolton says U.S. will stay in Syria until ISIS is eradicated",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-07 17:28:37.071493,ABC,GOP rep.: 'Devastating' to pull out of Syria early,-0.45,0.65,miscellaneous,,,,,,,,,,,,,,,
2019-01-07 17:28:37.071493,Breitbart,"Golden Globes Winning Producer Urges Audience to ‘Resist in the Streets, Resist at the Ballot Box’",0.4,0.62,politics,,,,,,,,,,,,,,,
2019-01-07 17:28:37.071493,Buzzfeed,16 Things Pizza Hut Had Growing Up That You 100% Forgot About But Will Instantly Remember,0,0.67,miscellaneous,,,,,,,,,,,,,,,
2019-01-07 17:28:37.071493,China Daily,,,,,,,,,,,,,,,,,,,
2019-01-07 17:28:37.071493,Sixth Tone,,,,,,,,,,,,,,,,,,,
2019-01-08 14:46:59.107436,Fox,"New House Dem accused of anti-Semitic slur, days after profane anti-Trump tirade",0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-01-08 14:46:59.107436,NBC,Only 6 migrants in terror database stopped by Customs at southern border in first half of 2018,0.02,0.38,miscellaneous,,,,,,,,,,,,,,,
2019-01-08 14:46:59.107436,Washington Post,Trump aides lay foundation for emergency order to build wall,0,0,politics,,,,,,,,,,,,,,,
2019-01-08 14:46:59.107436,ABC,Inmate whose execution was called off found dead,-0.2,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-01-08 14:46:59.107436,Breitbart,Prime Time: Donald Trump Bets It All in Televised 8-Minute Address from Oval Office,0,0,politics,,,,,,,,,,,,,,,
2019-01-08 14:46:59.107436,Buzzfeed,A Would Be Robber Targeted A Female MMA Fighter And Paid Dearly For His Mistake,0,0.17,miscellaneous,,,,,,,,,,,,,,,
2019-01-08 14:46:59.107436,China Daily,,,,,,,,,,,,,,,,,,,
2019-01-08 14:46:59.107436,Sixth Tone,,,,,,,,,,,,,,,,,,,
2019-01-09 13:15:08.126341,Fox,"Trump laments 'crisis' at border, makes plea for wall as Dems slam 'misinformation'",0,0,politics,,,,,,,,,,,,,,,
2019-01-09 13:15:08.126341,NBC,Trump declares a 'growing humanitarian and security crisis' on the border,0,0,politics,,,,,,,,,,,,,,,
2019-01-09 13:15:08.126341,Washington Post,Trump calls wall the only solution to ‘crisis of the heart’ at the border,0,1,politics,,,,,,,,,,,,,,,
2019-01-09 13:15:08.126341,ABC,Shutdown will not impact February food stamps,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-09 13:15:08.126341,Breitbart,Trump Stands Strong for WallWatch: President Delivers First Oval Office AddressSouthern Border ’Crisis of Heart and Soul’’I swore oath to protect our country and its people’*NO* National Emergency DeclaredPOTUS: Call Congress!,0.37,0.53,politics,,,,,,,,,,,,,,,
2019-01-09 13:15:08.126341,Buzzfeed,Ex-Bank Robber Attempts A Heist In “Grand Theft Auto V”,0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-01-09 13:15:08.126341,China Daily,,,,,,,,,,,,,,,,,,,
2019-01-09 13:15:08.126341,Sixth Tone,,,,,,,,,,,,,,,,,,,
2019-01-09 13:46:10.876134,Fox,"Trump laments 'crisis' at border, makes plea for wall as Dems slam 'misinformation'",0,0,politics,,,,,,,,,,,,,,,
2019-01-09 13:46:10.876134,NBC,Trump declares a 'growing humanitarian and security crisis' on the border,0,0,politics,,,,,,,,,,,,,,,
2019-01-09 13:46:10.876134,Washington Post,Trump calls wall the only solution to ‘crisis of the heart’ at the border,0,1,politics,,,,,,,,,,,,,,,
2019-01-09 13:46:10.876134,ABC,Shutdown will not impact February food stamps,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-09 13:46:10.876134,Breitbart,Trump Stands Strong for WallWatch: President Delivers First Oval Office AddressSouthern Border ’Crisis of Heart and Soul’’I swore oath to protect our country and its people’*NO* National Emergency DeclaredPOTUS: Call Congress!,0.37,0.53,politics,,,,,,,,,,,,,,,
2019-01-09 13:46:10.876134,Buzzfeed,Americans & Russians Swaps Snacks,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-09 13:46:10.876134,China Daily,Land circulation yields higher living standards,0.25,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-01-09 13:46:10.876134,Sixth Tone,"Famed Chinese Director Defamed Ex-Soldier in Memoir, Court Says",0,0,international,,,,,,,,,,,,,,,
2019-01-10 15:46:47.212908,Fox,Trump preps for Texas after contentious WH meeting sees both parties come up empty,-0.1,0.5,politics,,,,,,,,,,,,,,,
2019-01-10 15:46:47.212908,NBC,House Dems investigate HUD as shutdown threatens affordable housing,0,0,politics,,,,,,,,,,,,,,,
2019-01-10 15:46:47.212908,Washington Post,Trump walks out of meeting after Democrats reject wall funds,0,0,politics,,,,,,,,,,,,,,,
2019-01-10 15:46:47.212908,ABC,AG nominee says he won't fire Mueller: Graham,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-10 15:46:47.212908,Breitbart,Jorge Ramos: Border Wall ‘Symbol of Hate and Racism’ for ‘Those Who Want to Make America White Again’,-0.4,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-01-10 15:46:47.212908,Buzzfeed,16 Really Creepy Things That People Found Hidden In Their Homes,-0.33,0.67,miscellaneous,,,,,,,,,,,,,,,
2019-01-10 15:46:47.212908,China Daily,BRI benefits appear in two-way tourism,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-10 15:46:47.212908,Sixth Tone,Suspect in Chinese New Year Triple Murder Sentenced to Death,0.07,0.23,international,,,,,,,,,,,,,,,
2019-01-11 10:31:18.186722,Fox,"President says Dems fighting over wall because they're scared of 2020, in Fox News interview",0,0,politics,,,,,,,,,,,,,,,
2019-01-11 10:31:18.186722,NBC,Trump could take billions from disaster areas to fund wall,0,0,politics,,,,,,,,,,,,,,,
2019-01-11 10:31:18.186722,Washington Post,Trump eyes Army for building wall as he mulls emergency declaration,0,0,politics,,,,,,,,,,,,,,,
2019-01-11 10:31:18.186722,ABC,Republican proposes state give $8M for border wall,0,0,politics,,,,,,,,,,,,,,,
2019-01-11 10:31:18.186722,Breitbart,"Democrats Crack on the Wall‘If we have a partial wall, if we have fencing, if we have technology used to keep our border safe, all of that is fine’",0.27,0.43,politics,,,,,,,,,,,,,,,
2019-01-11 10:31:18.186722,Buzzfeed,7 Movies Coming Out In January 2019 To Start Your Year Off Right,0.29,0.54,miscellaneous,,,,,,,,,,,,,,,
2019-01-11 10:31:18.186722,China Daily,China launches Zhongxing-2D satellite,0,0,international,,,,,,,,,,,,,,,
2019-01-11 10:31:18.186722,Sixth Tone,The Other Side of the Tracks: Moral Psychology in China,-0.06,0.31,miscellaneous,,,,,,,,,,,,,,,
2019-01-19 13:51:55.537730,Fox,"BuzzFeed report, refuted by Mueller, called example of media rush to ‘pin crimes on the president’",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-19 13:51:55.537730,NBC,Mueller disputes report that Trump told Cohen to lie to Congress,0,0,politics,,,,,,,,,,,,,,,
2019-01-19 13:51:55.537730,Washington Post,"In rare move, special counsel disputes a report saying Trump directed Cohen to lie",0.33,0.74,politics,,,,,,,,,,,,,,,
2019-01-19 13:51:55.537730,ABC,Romney backs Trump in shutdown showdown,0,0,politics,,,,,,,,,,,,,,,
2019-01-19 13:51:55.537730,Breitbart,The Fakest News: Mueller Blows Up BuzzFeed ’Collusion’ ’Bombshell’Another Resistance Conspiracy Flames Out,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-19 13:51:55.537730,Buzzfeed,16 Celebrity Exes That Were Really Mature About Being Broken Up,-0.15,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-01-19 13:51:55.537730,China Daily,Baiyangdian cleanup plan emerging to boost Xiongan,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-19 13:51:55.537730,Sixth Tone,Knights in Ancient Armor Fight to Save Chinese Culture,0,0,international,,,,,,,,,,,,,,,
2019-01-20 11:49:06.927572,Fox,Trump’s immigration offer brings polarized reactions from Democrats and Republicans,0,0,politics,,,,,,,,,,,,,,,
2019-01-20 11:49:06.927572,NBC,Trump splits Republicans with new border wall gambit,0.14,0.45,politics,,,,,,,,,,,,,,,
2019-01-20 11:49:06.927572,Washington Post,Trump’s pitch of wall funds with ‘dreamers’ protection gets thumbs down from Democrats,-0.16,0.29,miscellaneous,,,,,,,,,,,,,,,
2019-01-20 11:49:06.927572,ABC,Students in 'MAGA' hats mock Native American,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-20 11:49:06.927572,Breitbart,"Trump Pitches Dems: Daca for some barrier funding Three-Year Amnesty, Most of Border Remains Open",0.25,0.5,politics,,,,,,,,,,,,,,,
2019-01-20 11:49:06.927572,Buzzfeed,17 Signs That Might Make You Laugh But Will Definitely Leave You Shook,0.15,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-01-20 11:49:06.927572,China Daily,Baiyangdian cleanup plan emerging to boost Xiongan,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-01-20 11:49:06.927572,Sixth Tone,Knights in Ancient Armor Fight to Save Chinese Culture,0,0,international,,,,,,,,,,,,,,,
2019-02-18 22:34:13.114098,Fox,"Trump rips Sessions, accuses McCabe, Rosenstein of 'treasonous' plot",0,0,politics,,,,,,,,,,,,,,,
2019-02-18 22:34:13.114098,NBC,Can Trump use a 'national emergency' to build the wall? His own words offer clues.,0.6,1,politics,,,,,,,,,,,,,,,
2019-02-18 22:34:13.114098,Washington Post,White House defends Trump’s emergency declaration amid mounting challenges,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-18 22:34:13.114098,ABC,"'Start Here': Smollett, Trump lawsuit, Venezuela",0,0,politics,,,,,,,,,,,,,,,
2019-02-18 22:34:13.114098,Breitbart,McCabe: ‘I Believe I Was Fired Because I Opened a Case Against the President of the United States’,0,0,politics,,,,,,,,,,,,,,,
2019-02-18 22:34:13.114098,Buzzfeed,18 Of The Best Family Vacation Spots That Everyone Will Actually Enjoy,0.7,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-02-18 22:34:13.114098,China Daily,PLA welcomes launches of private rockets,0,0.38,miscellaneous,,,,,,,,,,,,,,,
2019-02-18 22:34:13.114098,Sixth Tone,How Chat Groups Shape the Experiences of China’s Moms-To-Be,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-19 13:33:46.023298,Fox,"New York, California, 14 other states sue to try stopping Trump's emergency declaration",0.01,0.41,miscellaneous,,,,,,,,,,,,,,,
2019-02-19 13:33:46.023298,NBC,16 states sue over Trump's national emergency to fund building his wall,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-19 13:33:46.023298,Washington Post,Coalition of states sues Trump over national emergency to build border wall,0,0,politics,,,,,,,,,,,,,,,
2019-02-19 13:33:46.023298,ABC,Deputy AG plans to leave in mid-March: Official,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-19 13:33:46.023298,Breitbart,"U.S. Taxpayers Fund Border Walls in Pakistan, Afghanistan, Middle East",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-19 13:33:46.023298,Buzzfeed,14 People Who Were Royally Screwed Over By Screenshots,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-19 13:33:46.023298,China Daily,Plan outlines development of integrated region,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-19 13:33:46.023298,Sixth Tone,"With 2 Chinese Films Pulled, 3rd Sweeps Berlinale Acting Awards",0,0,international,,,,,,,,,,,,,,,
2019-02-20 16:53:04.857319,Fox,Ex-FBI official says 'it's possible' that Trump is a Russian asset,0,0.5,politics,,,,,,,,,,,,,,,
2019-02-20 16:53:04.857319,NBC,"This time around, Bernie Sanders has a tougher sale: himself",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-20 16:53:04.857319,Washington Post,Trump to nominate Jeffrey Rosen as new deputy attorney general,0.09,0.48,politics,,,,,,,,,,,,,,,
2019-02-20 16:53:04.857319,ABC,Will Joe Biden in run in 2020? Sources say yes,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-20 16:53:04.857319,Breitbart,Trump Takes Back $1 Billion from California Gavin Newsom Complains: ‘Political Retribution’,0,0.05,politics,,,,,,,,,,,,,,,
2019-02-20 16:53:04.857319,Buzzfeed,22 Pictures That Will Make You Extremely Uncomfortable For No Reason At All,-0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-02-20 16:53:04.857319,China Daily,"China unveils guidelines on prioritizing agricultural, rural development",0,0,international,,,,,,,,,,,,,,,
2019-02-20 16:53:04.857319,Sixth Tone,"Part Protest, Part Art: The Artists Aiming for Real-Life Results",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-21 15:48:10.070419,Fox,"'Empire' actor Smollett charged in criminal probe following attack claims, police say",-0.2,0.33,miscellaneous,,,,,,,,,,,,,,,
2019-02-21 15:48:10.070419,NBC,'Empire' star Jussie Smollett charged with felony for allegedly making up hate-crime attack,-0.1,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-02-21 15:48:10.070419,Washington Post,Allies decline request to stay in Syria after U.S. troops withdraw,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-21 15:48:10.070419,ABC,"After surgery, Cohen's prison date postponed",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-21 15:48:10.070419,Breitbart,Exclusive — Sen. Marco Rubio: ‘The Chinese Effort to Supplant America Has No Precedent’,0,0,international,,,,,,,,,,,,,,,
2019-02-21 15:48:10.070419,Buzzfeed,People Are Sharing The Dumb Things They’ve Witnessed Their S.O. Do,-0.38,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-02-21 15:48:10.070419,China Daily,State Council focuses on key poor regions,-0.2,0.8,miscellaneous,,,,,,,,,,,,,,,
2019-02-21 15:48:10.070419,Sixth Tone,My Life as an AIDS Nurse at a Shanghai Hospital,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-22 13:13:17.146783,Fox,Kamala Harris reacts to Jussie Smollett arrest after calling attack a 'modern day lynching',0.08,0.15,miscellaneous,,,,,,,,,,,,,,,
2019-02-22 13:13:17.146783,NBC,Police in Smollett probe began with protocol. They ended up 'pissed.' ,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-22 13:13:17.146783,Washington Post,"Work computer use alerted Coast Guard to lieutenant’s terror plans, prosecutors say",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-22 13:13:17.146783,ABC,Alleged domestic terrorist appears in court,-0.05,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-02-22 13:13:17.146783,Breitbart,"Kamala Harris: Ignore Jussie Smollett Hoax, Hate Crimes on the Rise!Fake Attack ‘Distracts from That Truth’… ‘Must Always Seek Justice’",-0.8,0.9,miscellaneous,,,,,,,,,,,,,,,
2019-02-22 13:13:17.146783,Buzzfeed,Here’s Every Oscars Dress That Was Worn By A Best Actress Winner Since 1999,1,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-02-22 13:13:17.146783,China Daily,Bay Area plan sparks ambitions,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-22 13:13:17.146783,Sixth Tone,Why China Is Reactivating Its ‘Work-Unit People’,0,0,international,,,,,,,,,,,,,,,
2019-02-23 12:27:50.173086,Fox,Outrage after UC Berkeley employee cheers assault on conservative activist; potential suspect ID'd,0,1,miscellaneous,,,,,,,,,,,,,,,
2019-02-23 12:27:50.173086,NBC,R. Kelly arrested for alleged sexual abuse of underage victims,0.2,0.47,miscellaneous,,,,,,,,,,,,,,,
2019-02-23 12:27:50.173086,Washington Post,"Justice Department, Democrats brace for fight over access to Mueller report",0,0,politics,,,,,,,,,,,,,,,
2019-02-23 12:27:50.173086,ABC,Dems launch bid to block Trump from wall money,0,0,politics,,,,,,,,,,,,,,,
2019-02-23 12:27:50.173086,Breitbart,Trump Administration: Abortion Is Not Family Planning,0,0,politics,,,,,,,,,,,,,,,
2019-02-23 12:27:50.173086,Buzzfeed,This Cat Taught Himself How To Open A Closed Door And His Owner Caught It On Camera,-0.05,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-02-23 12:27:50.173086,China Daily,Bay Area plan sparks ambitions,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-23 12:27:50.173086,Sixth Tone,How I’m Helping Shanghai Take Out Its Trash,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-24 15:02:18.140247,Fox,Some want Hollywood legend’s name off airport because of his comments from decades ago,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-24 15:02:18.140247,NBC,Venezuela's Maduro cuts ties with Colombia amid border conflict,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-24 15:02:18.140247,Washington Post,Venezuelan opposition faces off against security forces as Maduro digs in ,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-24 15:02:18.140247,ABC,"Cargo jet crashes near Houston, 1 body found",0.1,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-02-24 15:02:18.140247,Breitbart,Alveda King: ‘Delighted’ Trump Restricted Funding to Planned ParenthoodFounded by ‘KKK Adviser’ Margaret Sanger,0.7,0.7,politics,,,,,,,,,,,,,,,
2019-02-24 15:02:18.140247,Buzzfeed,29 Things All Early-’00s Tween Girls Absolutely Loved,0.4,0.55,miscellaneous,,,,,,,,,,,,,,,
2019-02-24 15:02:18.140247,China Daily,Bay Area plan sparks ambitions,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-24 15:02:18.140247,Sixth Tone,Clickbait Empire Purged From Chinese Cyberspace,0,0,international,,,,,,,,,,,,,,,
2019-02-25 12:38:38.301432,Fox,"Spike Lee wins Oscar for best adapted screenplay, urges crowd to vote in 2020",0.65,0.25,politics,,,,,,,,,,,,,,,
2019-02-25 12:38:38.301432,NBC,'Green Book' wins best picture and Spike Lee nabs his first Oscar at host-less ceremony,0.34,0.28,miscellaneous,,,,,,,,,,,,,,,
2019-02-25 12:38:38.301432,Washington Post,U.S. wants North Korea to view Vietnam as a model for transformation,0.2,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-02-25 12:38:38.301432,ABC,91st annual Academy Awards,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-02-25 12:38:38.301432,Breitbart,Spike Lee at Oscars: Americans Must ‘Mobilize’ Against Trump in 2020’Do the Right Thing’,0.29,0.54,politics,,,,,,,,,,,,,,,
2019-02-25 12:38:38.301432,Buzzfeed,Lady Gaga And Bradley Cooper Performed “Shallow” At The 2019 Academy Awards And Now I’m Pregnant,0,0.5,miscellaneous,,,,,,,,,,,,,,,
